lon,lat,acceptedScientificName
-123.637986,48.317214,Sedum spathulifolium Hook.
-123.533783,48.475605,Sedum spathulifolium Hook.
-123.695243,49.07617,Sedum spathulifolium Hook.
-122.44773,37.751775,Sedum spathulifolium Hook.
-123.464625,48.467314,Sedum spathulifolium Hook.
-122.007809,45.646703,Sedum spathulifolium Hook.
-122.644181,48.406037,Sedum spathulifolium Hook.
-123.685605,45.967973,Sedum oreganum Nutt. ex Torr. & Gray
-120.087792,38.876647,Sedum spathulifolium Hook.
-123.468637,48.432314,Sedum spathulifolium Hook.
-122.529998,37.843617,Sedum spathulifolium Hook.
-123.638742,48.316508,Sedum spathulifolium Hook.
-123.535843,44.484028,Sedum oreganum Nutt. ex Torr. & Gray
-124.160752,41.138809,Sedum spathulifolium Hook.
-122.57773,37.929098,Sedum spathulifolium Hook.
-120.087845,38.876511,Sedum obtusatum A.Gray
-123.449585,48.431118,Sedum spathulifolium Hook.
-122.940283,48.462041,Sedum spathulifolium Hook.
-122.577541,37.946598,Sedum spathulifolium Hook.
-105.271235,39.816435,Sedum stenopetalum Pursh
-121.203866,36.498636,Sedum spathulifolium Hook.
-121.617799,45.701429,Sedum spathulifolium Hook.
-121.703321,45.685497,Sedum spathulifolium Hook.
-121.2039,36.498599,Sedum spathulifolium Hook.
-122.534478,37.843138,Sedum spathulifolium Hook.
-122.498878,37.830963,Sedum spathulifolium Hook.
-122.888158,48.562995,Sedum spathulifolium Hook.
-122.434625,37.685497,Sedum spathulifolium Hook.
-118.729569,34.096317,Sedum spathulifolium Hook.
-122.418542,37.689736,Sedum spathulifolium Hook.
-122.485353,37.563962,Sedum spathulifolium Hook.
-118.729661,34.096364,Sedum spathulifolium Hook.
-122.434564,37.685519,Sedum spathulifolium Hook.
-118.729644,34.096397,Sedum spathulifolium Hook.
-121.513175,40.201887,Sedum spathulifolium Hook.
-123.385207,48.868784,Sedum spathulifolium Hook.
-122.61187,37.965202,Sedum radiatum S.Watson
-121.898385,37.845334,Sedum spathulifolium Hook.
-122.434479,37.68548,Sedum spathulifolium Hook.
-122.434493,37.68548,Sedum spathulifolium Hook.
-122.072936,40.738425,Sedum spathulifolium Hook.
-122.612013,37.965122,Sedum radiatum S.Watson
-122.59417,37.94608,Sedum spathulifolium Hook.
-123.366165,48.863882,Sedum lanceolatum subsp. nesioticum (G.N.Jones) R.T.Clausen
-122.43553,37.688663,Sedum spathulifolium Hook.
-123.366165,48.863882,Sedum spathulifolium Hook.
-122.435578,37.688417,Sedum spathulifolium Hook.
-123.378797,48.868926,Sedum lanceolatum subsp. nesioticum (G.N.Jones) R.T.Clausen
-119.54425,37.725288,Sedum obtusatum A.Gray
-120.491389,38.765833,Sedum spathulifolium Hook.
-123.378797,48.868926,Sedum spathulifolium Hook.
-121.002474,39.327326,Sedum spathulifolium Hook.
-123.358011,48.906621,Sedum spathulifolium Hook.
-122.78637,38.143214,Sedum spathulifolium Hook.
-122.484428,37.561437,Sedum spathulifolium Hook.
-122.475789,37.636058,Sedum radiatum S.Watson
-121.191876,36.505496,Sedum spathulifolium Hook.
-122.372795,47.697254,Sedum album L.
-123.358397,48.90672,Sedum spathulifolium Hook.
-123.0808,38.426093,Sedum spathulifolium Hook.
-122.573142,48.417597,Sedum spathulifolium Hook.
-122.43315,37.685505,Sedum spathulifolium Hook.
-121.891126,37.15872,Sedum radiatum S.Watson
-122.655881,48.417828,Sedum spathulifolium Hook.
-122.433158,37.685537,Sedum spathulifolium Hook.
-122.425764,37.680195,Sedum spathulifolium Hook.
-122.425819,37.680203,Sedum spathulifolium Hook.
-125.76808,49.072045,Sedum oreganum Nutt. ex Torr. & Gray
-122.497292,37.885706,Sedum spathulifolium Hook.
-122.786113,38.15547,Sedum spathulifolium Hook.
-122.43238,37.692778,Sedum spathulifolium Hook.
-121.87764,37.171471,Sedum spathulifolium Hook.
-123.813196,48.058231,Sedum spathulifolium Hook.
-121.046088,39.327191,Sedum spathulifolium Hook.
-123.356745,48.906832,Sedum spathulifolium Hook.
-123.684655,45.961595,Sedum oreganum Nutt. ex Torr. & Gray
-122.403741,47.687322,Sedum album L.
-121.841064,37.011388,Sedum radiatum S.Watson
-122.891945,38.132556,Sedum spathulifolium Hook.
-122.435555,37.69278,Sedum spathulifolium Hook.
-122.64657,37.941988,Sedum spathulifolium Hook.
-122.425767,37.680195,Sedum spathulifolium Hook.
-121.891186,37.158781,Sedum spathulifolium Hook.
-122.436519,37.688339,Sedum spathulifolium Hook.
-123.413458,48.904562,Sedum spathulifolium Hook.
-121.747483,38.536674,Sedum rubrotinctum R.T.Clausen
-122.576515,37.929511,Sedum spathulifolium Hook.
-123.331693,43.291616,Sedum spathulifolium Hook.
-122.498829,37.830941,Sedum spathulifolium Hook.
-122.154273,37.143695,Sedum spathulifolium Hook.
-124.177968,49.451007,Sedum oreganum Nutt. ex Torr. & Gray
-123.378611,48.8688,Sedum spathulifolium Hook.
-122.326897,41.172242,Sedum spathulifolium Hook.
-124.108217,44.287145,Sedum oreganum Nutt. ex Torr. & Gray
-123.653516,48.315596,Sedum spathulifolium Hook.
-123.206094,42.729611,Sedum spathulifolium Hook.
-121.842337,45.709637,Sedum spathulifolium Hook.
-123.229258,39.162888,Sedum spathulifolium Hook.
-123.336124,48.900697,Sedum spathulifolium Hook.
-123.206588,48.74312,Sedum spathulifolium Hook.
-123.950016,49.225665,Sedum spathulifolium Hook.
-122.43438,37.685345,Sedum spathulifolium Hook.
-123.331881,43.291477,Sedum spathulifolium Hook.
-122.898433,43.43554,Sedum spathulifolium Hook.
-122.603529,48.458856,Sedum spathulifolium Hook.
-120.921991,47.252819,Sedum stenopetalum Pursh
-122.644694,37.969339,Sedum spathulifolium Hook.
-123.441275,48.900789,Sedum spathulifolium Hook.
-121.871878,37.17185,Sedum spathulifolium Hook.
-123.548274,48.484759,Sedum spathulifolium Hook.
-123.311427,48.872026,Sedum spathulifolium Hook.
-121.619613,45.702447,Sedum oreganum Nutt. ex Torr. & Gray
-123.420114,48.842909,Sedum spathulifolium Hook.
-123.407536,48.899738,Sedum spathulifolium Hook.
-123.967277,41.856256,Sedum spathulifolium Hook.
-123.519087,48.49909,Sedum spathulifolium Hook.
-123.547869,48.962075,Sedum spathulifolium Hook.
-122.644487,37.969933,Sedum spathulifolium Hook.
-122.751909,38.729304,Sedum spathulifolium Hook.
-119.762814,37.925309,Sedum spathulifolium Hook.
-123.45289,48.433635,Sedum spathulifolium Hook.
-116.946759,34.164464,Sedum spathulifolium Hook.
-123.950016,49.225665,Sedum spathulifolium Hook.
-123.450258,48.431678,Sedum spathulifolium Hook.
-123.709122,49.078567,Sedum spathulifolium Hook.
-122.483686,37.560879,Sedum spathulifolium Hook.
-123.452129,48.432751,Sedum spathulifolium Hook.
-123.292001,49.370094,Sedum oreganum Nutt. ex Torr. & Gray
-123.502722,48.940177,Sedum spathulifolium Hook.
-125.767225,49.072178,Sedum oreganum Nutt. ex Torr. & Gray
-121.204362,36.485072,Sedum spathulifolium Hook.
-122.434442,37.685405,Sedum spathulifolium Hook.
-123.573103,49.012851,Sedum spathulifolium Hook.
-134.896451,57.074195,Sedum oreganum Nutt. ex Torr. & Gray
-123.713411,49.081828,Sedum spathulifolium Hook.
-120.994875,39.327603,Sedum spathulifolium Hook.
-123.702482,48.165789,Sedum spathulifolium Hook.
-123.705411,48.164914,Sedum spathulifolium Hook.
-123.454165,48.431255,Sedum spathulifolium Hook.
-121.878738,37.171761,Sedum spathulifolium Hook.
-123.459543,48.491645,Sedum spathulifolium Hook.
-122.000361,44.34025,Sedum spathulifolium Hook.
-119.615046,37.565184,Sedum obtusatum A.Gray
-123.322433,48.41728,Sedum oreganum subsp. oreganum
-112.446839,42.7777,Sedum lanceolatum Torr.
-123.378203,48.867757,Sedum lanceolatum subsp. nesioticum (G.N.Jones) R.T.Clausen
-121.803188,49.120231,Sedum divergens S.Watson
-121.584209,45.32005,Sedum spathulifolium Hook.
-109.583192,40.529587,Sedum lanceolatum Torr.
-134.891616,60.435381,Sedum lanceolatum Torr.
-110.855352,44.485133,Sedum lanceolatum Torr.
-123.412603,47.988742,Sedum spathulifolium Hook.
-123.467885,48.465017,Sedum spathulifolium Hook.
-105.813568,40.243029,Sedum lanceolatum Torr.
-122.615171,37.955764,Sedum spathulifolium Hook.
-122.466892,43.801821,Sedum spathulifolium Hook.
-123.310428,48.791182,Sedum spathulifolium Hook.
-117.25825,45.886229,Sedum stenopetalum Pursh
-113.914903,49.034253,Sedum lanceolatum Torr.
-123.127594,49.007244,Sedum acre L.
-123.385756,48.875251,Sedum spathulifolium Hook.
-118.675513,36.284397,Sedum obtusatum A.Gray
-123.406167,42.106922,Sedum spathulifolium Hook.
-120.953293,39.892836,Sedum obtusatum A.Gray
-120.629746,39.356182,Sedum obtusatum A.Gray
-105.182685,40.577903,Sedum lanceolatum Torr.
-123.331835,43.29162,Sedum stenopetalum Pursh
-105.03505,39.31224,Sedum lanceolatum Torr.
-105.683639,40.342793,Sedum lanceolatum Torr.
-105.713983,39.589133,Sedum lanceolatum Torr.
-105.03699,39.31179,Sedum lanceolatum Torr.
-113.914895,49.034264,Sedum lanceolatum Torr.
-123.030236,48.592638,Sedum spathulifolium Hook.
-105.04389,39.31176,Sedum lanceolatum Torr.
-105.371729,41.154307,Sedum lanceolatum Torr.
-120.49,38.765555,Sedum spathulifolium Hook.
-123.619233,49.057397,Sedum spathulifolium Hook.
-123.368455,48.42015,Sedum album L.
-120.134174,38.804693,Sedum obtusatum A.Gray
-122.477722,37.561467,Sedum spathulifolium Hook.
-105.046366,39.313693,Sedum lanceolatum Torr.
-123.683683,45.962918,Sedum oreganum Nutt. ex Torr. & Gray
-118.672943,34.9549,Sedum spathulifolium Hook.
-122.435003,37.686329,Sedum spathulifolium Hook.
-105.798522,40.237225,Sedum lanceolatum Torr.
-105.04111,39.30806,Sedum lanceolatum Torr.
-135.011444,60.699136,Sedum lanceolatum Torr.
-124.12692,41.049401,Sedum spathulifolium Hook.
-123.478915,48.456552,Sedum spathulifolium Hook.
-120.531472,47.328117,Sedum lanceolatum Torr.
-106.993383,38.964355,Sedum lanceolatum Torr.
-113.914007,49.084744,Sedum lanceolatum Torr.
-123.306596,48.793959,Sedum spathulifolium Hook.
-123.409378,42.096308,Sedum spathulifolium Hook.
-119.711795,44.906104,Sedum stenopetalum Pursh
-105.03447,39.31268,Sedum lanceolatum Torr.
-122.139816,44.346931,Sedum spathulifolium Hook.
-119.543013,37.726013,Sedum obtusatum A.Gray
-123.293006,48.439223,Sedum album L.
-137.768708,60.173153,Sedum lanceolatum Torr.
-122.538353,41.344582,Sedum lanceolatum Torr.
-106.96925,38.985533,Sedum lanceolatum Torr.
-122.132523,44.403923,Sedum stenopetalum Pursh
-105.426087,41.225697,Sedum lanceolatum Torr.
-123.702125,49.0789,Sedum spathulifolium Hook.
-105.04015,39.30791,Sedum lanceolatum Torr.
-123.467203,48.464173,Sedum spathulifolium Hook.
-105.05346,39.30596,Sedum lanceolatum Torr.
-105.03673,39.31254,Sedum lanceolatum Torr.
-105.12609,38.05528,Sedum lanceolatum Torr.
-106.632533,40.804367,Sedum lanceolatum Torr.
-121.704012,44.041861,Sedum spathulifolium Hook.
-121.074014,46.671085,Sedum stenopetalum Pursh
-107.062479,38.883346,Sedum lanceolatum Torr.
-106.978928,38.959975,Sedum lanceolatum Torr.
-137.434769,60.060872,Sedum lanceolatum Torr.
-119.862755,38.760422,Sedum obtusatum A.Gray
-122.66582,45.320817,Sedum spathulifolium Hook.
-118.718187,36.63753,Sedum obtusatum A.Gray
-107.05753,38.884919,Sedum lanceolatum Torr.
-123.467678,48.463898,Sedum spathulifolium Hook.
-107.051143,38.886398,Sedum lanceolatum Torr.
-123.005608,40.210294,Sedum laxum subsp. flavidum Denton
-119.260383,37.944917,Sedum obtusatum A.Gray
-123.05455,39.907703,Sedum spathulifolium Hook.
-112.344153,42.698207,Sedum debile S.Watson
-106.968176,38.984157,Sedum lanceolatum Torr.
-123.005217,40.211798,Sedum stenopetalum Pursh
-105.053352,39.306558,Sedum lanceolatum Torr.
-120.24923,48.439092,Sedum lanceolatum Torr.
-122.088089,45.532155,Sedum oreganum Nutt. ex Torr. & Gray
-121.107572,47.413228,Sedum stenopetalum Pursh
-123.684059,45.964825,Sedum oreganum Nutt. ex Torr. & Gray
-105.937036,40.380833,Sedum lanceolatum Torr.
-114.39335,49.49315,Sedum lanceolatum Torr.
-123.29238,48.43825,Sedum album L.
-123.201667,48.732527,Sedum spathulifolium Hook.
-122.914553,38.160856,Sedum spathulifolium Hook.
-106.968231,38.982859,Sedum lanceolatum Torr.
-107.09785,40.011317,Sedum lanceolatum Torr.
-105.87601,39.784977,Sedum lanceolatum Torr.
-123.409627,47.933146,Sedum spathulifolium Hook.
-106.632533,40.804367,Sedum lanceolatum Torr.
-105.751793,40.447951,Sedum lanceolatum Torr.
-105.750661,40.448002,Sedum lanceolatum Torr.
-110.715025,44.966684,Sedum lanceolatum subsp. nesioticum (G.N.Jones) R.T.Clausen
-123.987202,45.100196,Sedum oreganum Nutt. ex Torr. & Gray
-116.405457,51.663292,Sedum lanceolatum Torr.
-124.309343,42.064066,Sedum spathulifolium Hook.
-110.71511,44.966771,Sedum lanceolatum Torr.
-121.951777,45.620579,Sedum spathulifolium Hook.
-123.834672,42.624013,Sedum spathulifolium Hook.
-121.478834,46.920079,Sedum divergens S.Watson
-123.430394,48.519039,Sedum spathulifolium Hook.
-120.771083,49.076741,Sedum divergens S.Watson
-122.954408,41.306818,Sedum obtusatum subsp. boreale R.T.Clausen
-123.640583,42.354861,Sedum L.
-110.71331,32.415874,Sedum cockerellii Britton
-123.365644,48.428421,Sedum spathulifolium Hook.
-120.005253,38.710505,Sedum lanceolatum Torr.
-123.715317,49.085097,Sedum spathulifolium Hook.
-122.155578,37.146345,Sedum radiatum S.Watson
-119.664201,38.304702,Sedum lanceolatum Torr.
-110.544717,32.226805,Sedum cockerellii Britton
-111.698182,40.60546,Sedum lanceolatum subsp. lanceolatum
-105.04679,39.31324,Sedum lanceolatum Torr.
-110.71315,32.416265,Sedum cockerellii Britton
-105.699089,39.884153,Sedum lanceolatum Torr.
-122.525777,37.845104,Sedum spathulifolium Hook.
-110.533947,32.230695,Sedum cockerellii Britton
-105.754192,40.447183,Sedum lanceolatum Torr.
-105.04452,39.31069,Sedum lanceolatum Torr.
-105.0468,39.31383,Sedum lanceolatum Torr.
-119.484161,37.809625,Sedum obtusatum A.Gray
-122.877206,49.305928,Sedum album L.
-120.700995,39.711739,Sedum obtusatum A.Gray
-123.714547,49.084697,Sedum spathulifolium Hook.
-119.560333,37.755409,Sedum obtusatum A.Gray
-105.610428,40.069214,Sedum lanceolatum Torr.
-123.669878,48.339812,Sedum spathulifolium Hook.
-114.962447,43.944387,Sedum lanceolatum Torr.
-109.265774,38.400149,Sedum lanceolatum Torr.
-123.533172,50.831122,Sedum divergens S.Watson
-105.419031,35.739211,Sedum cockerellii Britton
-110.701538,32.409226,Sedum cockerellii Britton
-110.758023,32.433212,Sedum cockerellii Britton
-122.433954,37.693364,Sedum spathulifolium Hook.
-123.470114,42.152819,Sedum spathulifolium Hook.
-118.66645,36.586247,Sedum obtusatum A.Gray
-123.404119,42.090058,Sedum spathulifolium Hook.
-123.7737,48.055356,Sedum spathulifolium Hook.
-105.294417,39.933187,Sedum lanceolatum Torr.
-110.930523,33.817606,Sedum cockerellii Britton
-110.800362,44.535805,Sedum lanceolatum Torr.
-120.146905,38.655713,Sedum obtusatum A.Gray
-123.424653,48.915725,Sedum spathulifolium Hook.
-119.537945,37.864639,Sedum obtusatum A.Gray
-123.776767,48.054878,Sedum spathulifolium Hook.
-120.983589,39.329828,Sedum spathulifolium Hook.
-120.922499,39.35708,Sedum spathulifolium Hook.
-122.573228,48.417736,Sedum spathulifolium Hook.
-122.650567,48.413219,Sedum spathulifolium Hook.
-122.644525,37.969988,Sedum spathulifolium Hook.
-123.647488,48.315208,Sedum spathulifolium Hook.
-123.978233,45.486526,Sedum oreganum Nutt. ex Torr. & Gray
-122.609192,48.458411,Sedum spathulifolium Hook.
-124.315463,42.068342,Sedum spathulifolium Hook.
-122.495122,42.744534,Sedum spathulifolium Hook.
-122.646393,37.948074,Sedum spathulifolium Hook.
-123.422677,48.844059,Sedum spathulifolium Hook.
-122.603942,48.461064,Sedum spathulifolium Hook.
-120.940278,38.999722,Sedum spathulifolium Hook.
-122.603269,48.458075,Sedum spathulifolium Hook.
-120.194228,38.621453,Sedum obtusatum A.Gray
-122.779872,48.640287,Sedum spathulifolium Hook.
-123.486791,48.934699,Sedum spathulifolium Hook.
-122.428298,37.681645,Sedum spathulifolium Hook.
-123.352776,48.905938,Sedum spathulifolium Hook.
-122.445319,37.740859,Sedum spathulifolium Hook.
-121.897522,37.845317,Sedum spathulifolium Hook.
-121.274015,39.641888,Sedum spathulifolium Hook.
-122.512612,37.534447,Sedum spathulifolium Hook.
-121.203661,36.498252,Sedum spathulifolium Hook.
-123.340087,48.867718,Sedum spathulifolium Hook.
-122.44059,37.689148,Sedum spathulifolium Hook.
-123.446166,48.928197,Sedum spathulifolium Hook.
-123.403158,48.917559,Sedum spathulifolium Hook.
-122.592833,37.945872,Sedum spathulifolium Hook.
-123.446166,48.928197,Sedum spathulifolium Hook.
-122.432954,37.684811,Sedum spathulifolium Hook.
-121.775983,37.497218,Sedum spathulifolium Hook.
-123.47518,48.474117,Sedum spathulifolium Hook.
-122.48465,37.561295,Sedum spathulifolium Hook.
-123.214387,39.165645,Sedum spathulifolium Hook.
-122.57519,40.611407,Sedum spathulifolium Hook.
-122.644387,37.969863,Sedum spathulifolium Hook.
-123.424273,48.916645,Sedum spathulifolium Hook.
-123.311345,48.794874,Sedum spathulifolium Hook.
-120.828889,41.996389,Sedum stenopetalum Pursh
-123.947453,49.227106,Sedum spathulifolium Hook.
-116.042778,45.27,Sedum valens Björk
-123.41011,48.896725,Sedum spathulifolium Hook.
-123.426826,48.915652,Sedum spathulifolium Hook.
-121.308662,39.965488,Sedum spathulifolium Hook.
-122.674606,40.636876,Sedum spathulifolium Hook.
-121.85711,37.096398,Sedum spathulifolium Hook.
-123.338937,48.897287,Sedum spathulifolium Hook.
-121.913652,37.900086,Sedum radiatum S.Watson
-123.984365,42.668044,Sedum spathulifolium Hook.
-123.255573,48.85696,Sedum spathulifolium Hook.
-119.598381,37.736353,Sedum spathulifolium Hook.
-105.721827,38.415739,Sedum lanceolatum Torr.
-116.719722,46.370833,Sedum leibergii Britton
-123.718643,42.775038,Sedum spathulifolium Hook.
-120.693619,48.345347,Sedum lanceolatum Torr.
-123.485298,48.932774,Sedum spathulifolium Hook.
-123.483839,48.932486,Sedum spathulifolium Hook.
-123.338528,48.867549,Sedum spathulifolium Hook.
-116.3031,45.4115,Sedum leibergii Britton
-124.492856,42.742078,Sedum spathulifolium Hook.
-121.767983,40.27998,Sedum spathulifolium Hook.
-127.3284,55.01456,Sedum lanceolatum subsp. lanceolatum
-116.11685,45.4011,Sedum valens Björk
-123.471887,48.934009,Sedum spathulifolium Hook.
-123.86046,46.249628,Sedum oreganum Nutt. ex Torr. & Gray
-122.62488,48.46266,Sedum spathulifolium Hook.
-121.952362,37.899333,Sedum spathulifolium Hook.
-122.496187,37.833983,Sedum spathulifolium Hook.
-119.987045,38.688391,Sedum obtusatum A.Gray
-119.739647,38.311087,Sedum obtusatum A.Gray
-123.922493,46.251158,Sedum oreganum Nutt. ex Torr. & Gray
-123.475061,47.97429,Sedum spathulifolium Hook.
-107.101836,38.909653,Sedum lanceolatum Torr.
-105.594246,40.569803,Sedum lanceolatum Torr.
-122.925528,38.175906,Sedum spathulifolium Hook.
-121.883891,47.004291,Sedum oreganum Nutt. ex Torr. & Gray
-122.433711,43.263342,Sedum oreganum Nutt. ex Torr. & Gray
-122.735686,38.08443,Sedum spathulifolium Hook.
-122.083056,46.17,Sedum oreganum Nutt. ex Torr. & Gray
-131.921794,53.240236,Sedum divergens S.Watson
-121.967981,37.913138,Sedum spathulifolium Hook.
-122.6288,42.9961,Sedum spathulifolium Hook.
-123.934402,45.981235,Sedum acre L.
-114.396111,49.350278,Sedum lanceolatum Torr.
-123.998056,45.629793,Sedum oreganum Nutt. ex Torr. & Gray
-122.940042,38.192192,Sedum spathulifolium Hook.
-120.121411,38.673261,Sedum obtusatum A.Gray
-125.873795,49.17497,Sedum oreganum Nutt. ex Torr. & Gray
-106.978885,38.959963,Sedum lanceolatum Torr.
-122.6288,42.9961,Sedum radiatum subsp. ciliosum (Howell) R.T.Clausen
-124.149549,41.063435,Sedum spathulifolium Hook.
-121.998441,44.32694,Sedum spathulifolium Hook.
-123.96771,49.234581,Sedum spathulifolium Hook.
-112.247862,46.061998,Sedum lanceolatum Torr.
-106.983003,38.960908,Sedum lanceolatum Torr.
-114.589237,44.132881,Sedum lanceolatum Torr.
-120.099083,38.850945,Sedum obtusatum A.Gray
-123.287597,47.973251,Sedum spathulifolium Hook.
-123.266853,47.952225,Sedum lanceolatum Torr.
-121.492138,46.937371,Sedum divergens S.Watson
-121.895748,48.801666,Sedum divergens S.Watson
-117.289,47.652,Sedum stenopetalum Pursh
-114.332115,44.18964,Sedum lanceolatum Torr.
-123.683962,45.963491,Sedum oreganum Nutt. ex Torr. & Gray
-105.751812,40.447919,Sedum lanceolatum Torr.
-119.931892,38.369495,Sedum obtusatum A.Gray
-107.795896,37.889995,Sedum lanceolatum Torr.
-113.243987,47.66917,Sedum lanceolatum subsp. lanceolatum
-105.533394,40.174358,Sedum lanceolatum Torr.
-119.257888,37.926208,Sedum obtusatum A.Gray
-107.727552,37.89999,Sedum lanceolatum Torr.
-123.256508,47.951622,Sedum rupicola G.N.Jones
-123.133504,47.818146,Sedum divergens S.Watson
-123.824541,45.657983,Sedum oreganum Nutt. ex Torr. & Gray
-123.259415,47.593353,Sedum divergens S.Watson
-123.266987,48.748748,Sedum spathulifolium Hook.
-118.692555,36.606138,Sedum obtusatum A.Gray
-121.85606,46.919786,Sedum divergens S.Watson
-123.486389,47.975278,Sedum stenopetalum Pursh
-119.294828,38.063728,Sedum obtusatum A.Gray
-131.488787,52.804417,Sedum divergens S.Watson
-124.102249,44.265855,Sedum oreganum Nutt. ex Torr. & Gray
-106.406181,38.834145,Sedum lanceolatum Torr.
-120.301858,38.824852,Sedum obtusatum A.Gray
-121.203827,36.498546,Sedum spathulifolium Hook.
-123.449764,47.991841,Sedum divergens S.Watson
-107.015831,38.961388,Sedum lanceolatum Torr.
-121.843147,46.915394,Sedum divergens S.Watson
-110.433669,44.796637,Sedum lanceolatum Torr.
-120.839646,48.798583,Sedum lanceolatum Torr.
-114.813215,46.661859,Sedum lanceolatum Torr.
-123.187472,41.559557,Sedum spathulifolium Hook.
-105.183777,40.578129,Sedum lanceolatum Torr.
-123.342668,48.458912,Sedum spathulifolium Hook.
-122.965277,38.250752,Sedum spathulifolium Hook.
-109.222683,38.529577,Sedum lanceolatum Torr.
-121.837102,44.484773,Sedum divergens S.Watson
-122.578513,37.929845,Sedum spathulifolium Hook.
-123.306076,48.400375,Sedum lanceolatum Torr.
-123.987458,45.100472,Sedum oreganum Nutt. ex Torr. & Gray
-122.9451,38.250483,Sedum spathulifolium Hook.
-123.551366,48.964019,Sedum spathulifolium Hook.
-121.203362,36.501116,Sedum spathulifolium Hook.
-123.325498,48.883869,Sedum album L.
-121.203728,36.498556,Sedum spathulifolium Hook.
-121.273575,39.6421,Sedum spathulifolium Hook.
-122.674736,48.429383,Sedum spathulifolium Hook.
-123.378968,48.868678,Sedum spathulifolium Hook.
-121.890987,37.172867,Sedum spathulifolium subsp. spathulifolium
-123.472595,48.9285,Sedum spathulifolium Hook.
-124.254178,41.784447,Sedum spathulifolium Hook.
-124.254178,41.784447,Sedum spathulifolium Hook.
-122.435556,37.688478,Sedum spathulifolium Hook.
-123.483968,48.932311,Sedum spathulifolium Hook.
-122.1698,41.19267,Sedum spathulifolium Hook.
-121.767861,36.5066,Sedum spathulifolium Hook.
-123.476715,48.929718,Sedum spathulifolium Hook.
-122.429626,37.685177,Sedum spathulifolium Hook.
-122.61187,37.96525,Sedum radiatum S.Watson
-122.538592,37.406658,Sedum spathulifolium Hook.
-122.537749,37.843422,Sedum spathulifolium Hook.
-122.5947,37.94613,Sedum spathulifolium Hook.
-123.42019,48.435122,Sedum spathulifolium Hook.
-119.586741,37.735165,Sedum obtusatum A.Gray
-123.476266,48.930368,Sedum spathulifolium Hook.
-123.453994,48.431489,Sedum spathulifolium Hook.
-121.261267,39.992405,Sedum spathulifolium Hook.
-123.471116,48.928169,Sedum spathulifolium Hook.
-122.284049,37.163477,Sedum spathulifolium Hook.
-123.459844,48.43257,Sedum spathulifolium Hook.
-121.203728,36.498592,Sedum spathulifolium Hook.
-123.45171,48.432363,Sedum spathulifolium Hook.
-122.795062,38.687995,Sedum spathulifolium Hook.
-123.81208,42.82078,Sedum spathulifolium Hook.
-121.203812,36.498775,Sedum spathulifolium Hook.
-121.91536,37.884106,Sedum spathulifolium Hook.
-122.167922,45.561144,Sedum spathulifolium Hook.
-119.543277,37.727616,Sedum spathulifolium Hook.
-122.013645,45.64976,Sedum spathulifolium Hook.
-123.93601,49.16634,Sedum spathulifolium Hook.
-123.452028,48.432606,Sedum spathulifolium Hook.
-123.452764,48.431215,Sedum spathulifolium Hook.
-119.895,34.425,Sedum praealtum A.DC.
-123.452606,48.433625,Sedum spathulifolium Hook.
-123.452825,48.433638,Sedum spathulifolium Hook.
-124.249,41.775,Sedum spathulifolium Hook.
-123.459349,48.4287,Sedum spathulifolium Hook.
-123.451309,48.430772,Sedum lanceolatum Torr.
-123.513889,48.519167,Sedum spathulifolium Hook.
-123.449936,48.431478,Sedum spathulifolium Hook.
-123.974188,39.953683,Sedum spathulifolium Hook.
-125.16032,48.873732,Sedum oreganum Nutt. ex Torr. & Gray
-121.122,46.984,Sedum stenopetalum subsp. stenopetalum
-120.312982,39.308148,Sedum obtusatum A.Gray
-122.846,42.0498,Sedum lanceolatum Torr.
-119.572588,37.865258,Sedum obtusatum A.Gray
-104.80129,39.39043,Sedum lanceolatum Torr.
-123.130131,49.732191,Sedum lanceolatum Torr.
-114.733744,50.65697,Sedum lanceolatum Torr.
-105.683639,40.342793,Sedum lanceolatum Torr.
-119.582439,49.045536,Sedum stenopetalum subsp. stenopetalum
-110.412598,44.684277,Sedum lanceolatum Torr.
-119.538329,37.865101,Sedum obtusatum A.Gray
-122.836,42.047,Sedum oregonense (S.Watson) M.Peck
-121.2681,46.99243,Sedum divergens S.Watson
-119.558713,37.761342,Sedum obtusatum A.Gray
-124.328488,54.488716,Sedum lanceolatum Torr.
-120.49037,38.765721,Sedum spathulifolium Hook.
-122.846,42.0498,Sedum lanceolatum Torr.
-105.7761,40.437334,Sedum lanceolatum Torr.
-109.585093,33.910604,Sedum cockerellii Britton
-105.383621,41.185776,Sedum lanceolatum Torr.
-119.494987,37.84455,Sedum obtusatum A.Gray
-114.282,49.157,Sedum stenopetalum subsp. monanthum (Suksd.) R.T.Clausen
-123.188175,48.813405,Sedum spathulifolium subsp. spathulifolium
-120.141686,38.656066,Sedum obtusatum A.Gray
-123.668533,48.32355,Sedum spathulifolium Hook.
-105.50372,40.075716,Sedum lanceolatum Torr.
-105.281363,39.930308,Sedum lanceolatum Torr.
-122.504127,37.56971,Sedum spathulifolium Hook.
-115.404962,40.648488,Sedum debile S.Watson
-106.790736,37.79796,Sedum lanceolatum Torr.
-123.264305,45.451447,Sedum oreganum Nutt. ex Torr. & Gray
-123.188595,48.813105,Sedum spathulifolium Hook.
-123.188533,48.81358,Sedum spathulifolium Hook.
-122.227524,45.544388,Sedum spathulifolium Hook.
-119.353271,37.879494,Sedum obtusatum A.Gray
